id,first_name,last_name,state,birthday,age,gender,acct_created_date
2631,Laura,Moreno,SD,1976-09-21,40,F,2001-09-25
2664,Maryann,Ward,SD,1980-05-25,36,F,2014-08-29
2737,Tina,Atkinson,SD,1960-11-06,56,F,2008-12-24
2758,Stephanie,Dennis,SD,1975-08-17,41,F,2005-11-17
2886,Betty,Goodman,SD,1960-11-05,56,F,2006-12-17
3108,Carmen,Torres,SD,1994-05-14,22,F,2005-01-08
3276,Jessica,Hardin,SD,1957-03-08,59,F,2006-06-06
3450,Charlotte,George,SD,1992-04-08,24,F,2015-10-14
3490,Candace,Martin,SD,1962-05-22,54,F,2004-11-25
3501,Michelle,Serrano,SD,1985-03-30,31,F,2007-10-31
3548,Brooke,Carroll,SD,1982-08-19,34,F,2006-04-13
3675,Judy,Williams,SD,1957-12-24,59,F,2003-05-17
3728,Kimberly,Morrison,SD,1993-05-19,23,F,2013-11-02
3810,Kasey,Carr,SD,2004-12-30,12,F,2014-03-12
3817,Emily,Harris,SD,1996-04-22,20,F,2012-03-08
3999,Ann,Fuller,SD,1982-04-02,34,F,2015-07-18
4121,Lisa,Haley,SD,1967-08-02,49,F,2008-08-17
4259,Francesca,Brown,SD,1953-08-23,63,F,2013-09-06
4330,Patricia,Sampson,SD,1996-08-21,20,F,2009-09-26
4332,Patricia,Allen,SD,1967-10-17,49,F,2013-02-26
4434,Corinne,Goodman,SD,1982-11-15,34,F,2004-03-21
4498,Emily,Sheppard,SD,1952-10-31,64,F,2010-10-07
4552,Margaret,Serrano,SD,1967-10-04,49,F,2009-12-31
5104,Gladys,Jimenez,SD,1966-02-10,51,F,2005-01-11
5168,Diana,Reynolds,SD,1965-03-25,51,F,2001-03-07
5354,Christa,Caldwell,SD,1974-04-07,42,F,2003-01-19
5425,Angela,Johnson,SD,1988-12-12,28,F,2015-02-24
5596,Patricia,Conley,SD,1961-05-30,55,F,2006-04-21
5629,Rebecca,Snyder,SD,1992-07-05,24,F,2003-11-05
5757,Jewell,Watson,SD,1978-04-15,38,F,2003-06-13
5992,Carole,Campbell,SD,2003-07-16,13,F,2014-07-07
6000,Kristin,Adams,SD,1968-12-13,48,F,2003-06-28
6050,Laura,Martinez,SD,1969-02-26,48,F,2013-04-29
6051,Sheila,Fry,SD,1990-11-25,26,F,2008-04-24
6078,Amanda,Robbins,SD,1992-10-25,24,F,2005-07-06
6204,Helen,Coffey,SD,1996-06-30,20,F,2015-02-20
6277,Claudia,Martinez,SD,1985-01-03,32,F,2001-12-24
6308,Helen,Baker,SD,1973-06-21,43,F,2010-09-27
6332,Norma,Reese,SD,2003-03-13,13,F,2013-11-26
6356,Lois,West,SD,1984-07-12,32,F,2014-12-10
6785,Blanche,Davis,SD,1967-03-18,49,F,2010-01-16
6848,Emma,Pena,SD,1963-03-02,54,F,2000-06-20
6894,April,Hall,SD,1967-05-23,49,F,2002-01-06
7155,Nancy,Cook,SD,1971-10-05,45,F,2001-09-08
7156,Marie,Wright,SD,2002-12-22,14,F,2012-04-21
7174,Rita,Williams,SD,1967-12-18,49,F,2008-09-21
7331,Rosemary,Newton,SD,1961-12-23,55,F,2010-09-10
7351,Margaret,Bernard,SD,1993-01-22,24,F,2009-11-14
7395,Lindsey,Scott,SD,1984-04-29,32,F,2007-06-09
7551,Judith,Murphy,SD,1991-09-16,25,F,2009-01-26
7808,Lisa,Cardenas,SD,1959-05-22,57,F,2013-10-27
8010,Shelly,Watson,SD,1979-01-27,38,F,2003-09-10
8132,Nancy,Vargas,SD,1981-09-26,35,F,2001-03-27
8215,Patricia,Patterson,SD,1996-04-08,20,F,2010-08-25
8237,Angelina,Webb,SD,1959-07-29,57,F,2010-01-03
8264,Ruby,Taylor,SD,1994-07-24,22,F,2015-03-22
8333,Betty,Curtis,SD,1997-09-05,19,F,2007-12-28
8513,Theresa,Mendoza,SD,1981-10-24,35,F,2003-07-08
8804,Candace,Barker,SD,1966-02-28,51,F,2015-09-26
8851,Karen,Hodge,SD,1957-05-08,59,F,2007-07-20
8868,Lynn,Walters,SD,1958-03-07,58,F,2000-06-16
8924,Darlene,Johnson,SD,1966-12-11,50,F,2013-11-13
8929,Christine,Jackson,SD,1998-06-12,18,F,2015-05-15
9067,Mary,Robinson,SD,1983-04-15,33,F,2015-06-05
9116,Bethany,Martinez,SD,1958-08-21,58,F,2014-12-01
9129,Marian,Miller,SD,1964-05-02,52,F,2009-04-03
9164,Angela,West,SD,1959-02-17,58,F,2014-10-09
9168,Rosa,Smith,SD,1956-12-17,60,F,2012-12-08
9353,Don,Miller,SD,1961-01-10,56,M,2013-09-22
9481,Gregory,Taylor,SD,1998-07-22,18,M,2013-04-15
9635,Paul,Brown,SD,1968-01-10,49,M,2000-12-21
9757,Andrew,Price,SD,1952-05-13,64,M,2014-06-22
9841,David,Zimmerman,SD,1995-02-11,22,M,2005-02-03
9874,Anthony,Henry,SD,1962-05-04,54,M,2004-03-19
9954,Travis,Burton,SD,1956-10-14,60,M,2014-12-14
36,Jeremy,Taylor,TN,1971-12-05,45,M,2015-08-01
71,Kevin,Wilson,TN,2002-12-27,14,M,2014-03-15
145,Gerald,Jensen,TN,1998-07-02,18,M,2009-02-28
158,Jason,O'neal,TN,1950-12-17,66,M,2011-07-04
406,Daniel,Perez,TN,2004-12-11,12,M,2015-03-21
434,Wesley,Peterson,TN,1965-08-31,51,M,2004-10-20
664,Harry,Marshall,TN,2002-06-23,14,M,2014-06-17
689,Lamont,Tate,TN,1982-03-21,34,M,2006-02-05
730,Theodore,Murphy,TN,1997-05-28,19,M,2011-08-19
767,Jacob,Gonzales,TN,1979-12-06,37,M,2004-01-13
784,Will,Wells,TN,2004-04-24,12,M,2015-10-27
845,Andrew,Duran,TN,1950-10-22,66,M,2014-12-19
1005,Kevin,Hale,TN,1983-07-06,33,M,2001-10-23
1275,Jeffrey,Sparks,TN,1955-10-07,61,M,2005-09-21
1297,Eric,Potts,TN,1980-06-03,36,M,2013-09-13
1435,Jeffrey,Dixon,TN,1956-07-13,60,M,2008-07-13
1508,Damon,Williams,TN,2001-07-22,15,M,2013-04-15
1656,Raul,Brown,TN,1994-06-01,22,M,2007-05-25
1692,Michael,Mathews,TN,1959-11-26,57,M,2003-02-15
1802,James,Woods,TN,2001-11-16,15,M,2014-08-20
1931,Roderick,Molina,TN,1990-03-12,26,M,2013-09-26
1953,Scott,Hodges,TN,1989-02-17,28,M,2002-10-31
1954,David,Brown,TN,1986-02-04,31,M,2006-10-12
2031,Donald,Monroe,TN,1974-05-18,42,M,2013-07-06
2151,Timothy,Parrish,TN,2003-05-03,13,M,2013-11-02
2400,Gary,Taylor,TN,1990-02-04,27,M,2015-09-19
2457,Daniel,Small,TN,2001-09-20,15,M,2011-09-10
2666,William,Nichols,TN,1966-10-06,50,M,2008-06-03
2768,Gerard,Thomas,TN,1980-10-17,36,M,2001-02-15
2896,Mark,Horton,TN,1969-10-01,47,M,2015-10-15
2992,John,Guy,TN,1968-12-24,48,M,2013-09-30
3008,Tyler,Simon,TN,1985-11-03,31,M,2003-04-10
3080,Gerald,Flores,TN,1963-02-28,54,M,2007-05-23
3434,Roger,Parker,TN,1984-04-15,32,M,2013-06-21
3459,Larry,Jenkins,TN,1995-10-15,21,M,2010-10-06
3784,Robert,Harris,TN,1973-12-14,43,M,2009-10-02
3856,Edmond,Robinson,TN,1993-05-26,23,M,2006-07-12
3935,Fletcher,Cox,TN,1965-10-12,51,M,2009-11-09
4124,Bill,Vincent,TN,1989-01-26,28,M,2005-06-29
4657,Eduardo,Jackson,TN,1999-05-14,17,M,2014-01-09
4697,Lloyd,Perez,TN,1954-01-21,63,M,2006-12-06
4746,Gregory,Goodwin,TN,1976-12-05,40,M,2008-12-13
4804,Robert,Koch,TN,1972-04-23,44,M,2008-07-11
5253,Rob,Diaz,TN,1956-09-14,60,M,2015-01-21
5537,Gilbert,Rodriquez,TN,1973-11-01,43,M,2003-07-02
5546,Robert,Williams,TN,1972-12-17,44,M,2002-10-29
5569,William,Jordan,TN,1977-03-12,39,M,2005-12-27
5724,Eduardo,Smith,TN,1978-11-28,38,M,2014-10-13
5728,Thomas,Mason,TN,1986-07-13,30,M,2003-06-05
5858,Christopher,Smith,TN,1977-10-30,39,M,2014-08-28
5929,Jerry,Green,TN,1990-06-26,26,M,2001-11-19
5957,Archie,Miller,TN,1979-02-03,38,M,2003-02-16
5979,Arthur,Jackson,TN,1972-12-20,44,M,2004-12-10
6001,Alfred,Black,TN,1956-01-29,61,M,2003-06-30
6658,Donald,Smith,TN,2004-05-23,12,M,2014-12-13
6844,Michael,Hawkins,TN,1978-06-29,38,M,2014-10-10
6972,William,Williams,TN,1993-05-26,23,M,2003-05-09
7016,Ricky,Hayes,TN,1976-10-18,40,M,2001-02-28
7074,Hugh,Mendez,TN,1950-05-09,66,M,2007-10-03
7084,David,Brown,TN,1960-07-27,56,M,2012-01-13
7107,Charles,Smith,TN,1969-09-15,47,M,2011-08-10
7195,David,Delgado,TN,1988-11-22,28,M,2004-09-24
7234,Eugene,Ferguson,TN,1970-09-07,46,M,2014-09-21
7282,Kelly,Robinson,TN,1973-02-03,44,M,2010-07-25
7649,James,Brooks,TN,1961-05-27,55,M,2014-02-01
7728,Robert,Clark,TN,1966-09-30,50,M,2014-06-12
7999,John,Ortiz,TN,2004-03-03,13,M,2015-07-12
8009,Lynn,Phillips,TN,1972-06-05,44,M,2014-09-04
8067,Greg,Robertson,TN,1963-07-25,53,M,2014-09-30
8171,Eddie,Young,TN,1991-04-13,25,M,2011-05-17
8374,Rodney,Lee,TN,1962-11-08,54,M,2003-03-31
8383,Sean,Lester,TN,1958-09-14,58,M,2006-02-14
8631,John,Gordon,TN,1981-03-25,35,M,2008-04-23
8673,Antonio,Adams,TN,1993-10-22,23,M,2005-11-22
8754,Randolph,Morris,TN,1962-09-02,54,M,2005-02-24
8953,Alfred,Taylor,TN,1997-12-17,19,M,2007-03-05
8955,George,Garrison,TN,1958-01-05,59,M,2008-01-16
9014,Jimmy,Fleming,TN,1970-01-29,47,M,2013-09-01
9015,Basil,West,TN,1958-11-22,58,M,2004-09-22
9049,Robert,Sutton,TN,2004-09-06,12,M,2015-07-15
9058,Neal,Thomas,TN,1990-12-22,26,M,2011-10-22
9073,Bernard,Smith,TN,1959-06-06,57,M,2010-07-29
9158,Kelly,Jones,TN,1970-10-11,46,M,2006-01-31
9342,Ivan,West,TN,1957-06-11,59,M,2002-04-06
9416,Nicholas,Gallagher,TN,1960-08-10,56,M,2014-02-06
9424,Brain,Johnson,TN,2001-06-08,15,M,2011-04-11
9480,Jose,Hale,TN,1979-05-16,37,M,2007-07-20
9801,James,Franklin,TN,1974-06-19,42,M,2007-05-15
9955,Johnny,Garcia,TN,1964-02-17,53,M,2013-05-14
93,James,Baker,TX,1975-02-12,42,M,2005-11-19
351,Hugo,Cochran,TX,1956-06-19,60,M,2007-07-31
560,Leroy,Williams,TX,1980-02-27,37,M,2009-07-10
606,Jeffrey,Bryant,TX,1957-02-20,60,M,2015-01-11
718,Randall,Armstrong,TX,1971-02-01,46,M,2013-02-27
719,Derrick,James,TX,1981-04-29,35,M,2004-08-05
807,Christopher,Roberts,TX,1971-11-26,45,M,2006-06-08
1132,Donald,Davidson,TX,1957-09-06,59,M,2001-08-17
1226,Jack,Gray,TX,1962-04-28,54,M,2013-08-06
1499,Roosevelt,Harrison,TX,1953-08-17,63,M,2004-11-11
1576,Hugh,Ramirez,TX,1996-11-09,20,M,2007-09-11
1646,Wayne,Alvarez,TX,1983-03-24,33,M,2015-12-18
1797,Marvin,Evans,TX,1992-02-28,25,M,2006-04-08
2149,Patrick,Diaz,TX,1982-08-22,34,M,2007-09-12
2167,Robert,Smith,TX,1969-02-14,48,M,2005-10-06
2169,Ron,Sanchez,TX,1978-01-09,39,M,2006-05-04
2254,Ed,Thomas,TX,1985-09-08,31,M,2010-05-07
2394,James,White,TX,1960-10-04,56,M,2012-11-15
2399,Ray,Merritt,TX,1978-03-27,38,M,2003-08-08
2670,Alejandro,Vargas,TX,1959-07-02,57,M,2011-10-04
2841,Philip,Kaufman,TX,1965-09-30,51,M,2002-11-04
3095,Jeffery,Marshall,TX,1967-01-17,50,M,2006-10-28
3378,James,Gutierrez,TX,1956-01-22,61,M,2008-04-24
3391,Mark,Barton,TX,1976-04-02,40,M,2011-08-03
3454,Joshua,Blair,TX,1991-12-28,25,M,2010-02-11
3693,Donald,Small,TX,1984-10-31,32,M,2011-09-24
3769,Kevin,Stephens,TX,1964-11-16,52,M,2013-06-06
3820,Larry,Allen,TX,1950-01-08,67,M,2001-08-09
3860,Thomas,Hubbard,TX,1993-03-22,23,M,2011-05-14
3968,Peter,Jacobson,TX,1970-01-13,47,M,2010-02-23
4266,Bernardo,Schultz,TX,1974-05-06,42,M,2006-12-08
4381,Stan,Barton,TX,1997-09-13,19,M,2015-08-15
4558,Michael,Serrano,TX,1965-06-07,51,M,2011-12-08
4578,Phillip,Banks,TX,2000-12-23,16,M,2010-12-28
4669,George,Rodriguez,TX,1998-08-25,18,M,2009-09-11
4761,Jason,Wyatt,TX,1966-01-09,51,M,2005-05-03
4861,Paul,Brown,TX,1970-08-22,46,M,2007-10-07
4884,Roy,Smith,TX,1971-06-06,45,M,2003-06-14
4992,Irving,Hodges,TX,2000-06-08,16,M,2015-09-27
5001,Louis,Mayo,TX,1987-10-18,29,M,2001-03-03
5096,Chris,Harper,TX,1958-09-03,58,M,2001-05-15
5321,Rick,Wilson,TX,1970-11-14,46,M,2008-02-07
5545,Emmanuel,Roman,TX,1987-10-21,29,M,2012-03-22
5698,Robert,Jones,TX,1966-10-13,50,M,2013-08-02
5723,Victor,Hernandez,TX,1984-02-06,33,M,2013-08-06
5814,Scott,Washington,TX,1980-11-18,36,M,2012-05-14
5822,David,Shaffer,TX,1962-04-04,54,M,2014-06-10
5850,Gordon,Walton,TX,1970-10-13,46,M,2014-11-29
6019,Miguel,Franklin,TX,1954-05-03,62,M,2010-03-18
6276,Reginald,Parker,TX,1998-12-11,18,M,2008-01-14
6523,Aubrey,Thomas,TX,1955-09-11,61,M,2006-09-17
6526,Ray,Hawkins,TX,1993-10-06,23,M,2004-07-26
6665,James,Owens,TX,1991-09-28,25,M,2008-07-26
6668,Thomas,Wilkerson,TX,2004-05-12,12,M,2015-06-11
6829,Jesus,Williams,TX,1959-04-10,57,M,2011-02-15
6907,Gary,Callahan,TX,1996-03-27,20,M,2014-07-27
7154,Stephen,Johnson,TX,2001-01-23,16,M,2014-08-26
7207,James,Jones,TX,1975-06-26,41,M,2000-02-19
7218,Terrence,Perkins,TX,1988-12-17,28,M,2004-03-21
7308,Shawn,Manning,TX,1974-11-13,42,M,2000-03-19
7327,Scott,Higgins,TX,1953-05-06,63,M,2009-10-20
7340,David,Vasquez,TX,1993-09-11,23,M,2006-01-11
7403,Harold,Patton,TX,1998-04-11,18,M,2014-07-04
7412,Michael,Jordan,TX,1991-03-25,25,M,2003-10-04
7464,Gene,Trevino,TX,1968-09-02,48,M,2007-01-08
7507,Kyle,Collins,TX,1972-03-12,44,M,2006-04-18
7512,James,Anderson,TX,1968-05-16,48,M,2003-08-01
7558,Jonathan,Yates,TX,1998-03-24,18,M,2015-02-12
7617,Saul,Hoffman,TX,1996-12-20,20,M,2015-03-15
7768,David,Wilson,TX,1978-11-09,38,M,2012-05-12
7800,Thomas,Murphy,TX,1973-12-16,43,M,2001-08-09
7827,Alan,Harrison,TX,1956-05-19,60,M,2012-03-23
8122,Gabriel,Ward,TX,1998-07-14,18,M,2009-12-09
8211,Harold,Ray,TX,2004-08-24,12,M,2015-09-16
8391,Nathan,Valencia,TX,1987-11-16,29,M,2009-01-22
8408,Nathan,Witt,TX,1951-10-30,65,M,2008-09-28
8501,James,Colon,TX,1977-01-17,40,M,2011-12-06
8521,Wilbur,Sweeney,TX,2001-10-01,15,M,2014-07-30
8581,James,Hutchinson,TX,1978-07-25,38,M,2000-02-23
8958,Michael,Guerra,TX,1987-06-03,29,M,2001-12-15
9192,Arnold,Russo,TX,1971-02-07,46,M,2010-08-09
9418,Frank,Harmon,TX,2004-07-05,12,M,2015-06-06
9555,William,Carter,TX,1965-01-26,52,M,2002-02-02
9574,Otto,Gray,TX,1971-09-13,45,M,2011-04-24
9608,Scott,Howard,TX,1950-11-26,66,M,2002-12-09
9691,Craig,Duran,TX,1981-02-11,36,M,2001-04-06
9993,Andrew,Dunlap,TX,1987-05-21,29,M,2008-02-18
229,Richard,Swanson,UT,1991-04-27,25,M,2009-08-09
266,David,Steele,UT,1986-08-05,30,M,2001-11-19
391,Gary,Scott,UT,1976-09-30,40,M,2011-04-16
506,Michael,White,UT,1958-12-28,58,M,2000-07-13
523,Danny,Beck,UT,1956-08-07,60,M,2013-12-17
536,Keith,Ferguson,UT,1985-11-18,31,M,2008-02-13
552,Seth,Terry,UT,1950-07-29,66,M,2009-08-09
588,Willie,Chapman,UT,1988-04-09,28,M,2008-08-15
713,David,Lewis,UT,1991-06-06,25,M,2011-02-04
799,Edwin,Wood,UT,1952-11-27,64,M,2008-09-13
850,Julius,Mills,UT,1977-07-12,39,M,2012-07-14
902,Shawn,Butler,UT,1983-08-04,33,M,2002-05-06
1026,Robert,Nelson,UT,2002-12-27,14,M,2012-12-13
1100,Alex,Mitchell,UT,1989-11-20,27,M,2002-11-26
1158,Shawn,Robertson,UT,1969-10-03,47,M,2004-01-20
1160,Richard,Black,UT,1974-10-15,42,M,2010-02-10
1277,Thomas,Brown,UT,1959-12-12,57,M,2014-04-20
1324,Stephen,Lopez,UT,1954-01-10,63,M,2010-11-03
1347,Humberto,Guerrero,UT,1958-08-31,58,M,2002-03-25
1412,Alfred,Harrell,UT,1998-07-12,18,M,2011-03-13
1460,Carlos,Petersen,UT,1952-06-05,64,M,2011-03-21
1553,Craig,Bell,UT,1984-08-13,32,M,2005-09-12
1615,Clarence,Nichols,UT,1957-07-20,59,M,2006-09-24
1831,Gregory,Miller,UT,1955-01-20,62,M,2006-07-08
1852,Robert,Castro,UT,2000-01-08,17,M,2015-01-30
1914,Justin,Evans,UT,1984-07-27,32,M,2007-03-08
1923,Kyle,Johns,UT,1962-05-15,54,M,2006-07-14
1933,Edwin,Ward,UT,1990-06-22,26,M,2005-03-05
2026,Matthew,Nichols,UT,1960-04-03,56,M,2000-09-06
2032,Jason,Mack,UT,1954-06-11,62,M,2010-09-20
2064,Frank,Price,UT,1955-06-08,61,M,2010-09-18
2344,Walter,Smith,UT,1966-07-16,50,M,2008-05-08
2373,Steve,Beck,UT,1970-01-01,47,M,2012-06-15
2425,Robert,Williams,UT,1987-09-04,29,M,2012-12-09
2554,Calvin,Kinney,UT,1999-01-30,18,M,2010-06-05
2778,Lewis,Diaz,UT,1999-12-08,17,M,2009-01-05
2789,Rodney,Avila,UT,1960-12-28,56,M,2007-12-11
2932,Tyrone,Garcia,UT,1979-07-07,37,M,2008-05-28
3127,Jeremy,Williams,UT,2004-06-08,12,M,2014-08-10
3171,Lawrence,Flores,UT,1999-06-21,17,M,2012-07-22
3289,John,Lee,UT,1957-12-03,59,M,2009-07-27
3500,William,Lloyd,UT,2002-07-12,14,M,2015-03-28
3536,Mitchell,Baker,UT,1966-09-19,50,M,2001-01-21
3640,Lawrence,Armstrong,UT,1964-06-30,52,M,2001-03-30
3724,James,Miller,UT,1959-07-29,57,M,2014-06-24
3839,Roy,Baker,UT,1952-12-30,64,M,2001-05-08
3843,Mike,Smith,UT,1953-05-16,63,M,2011-03-18
3884,Stephen,Best,UT,1997-07-06,19,M,2010-09-22
4064,Charles,Gay,UT,1992-08-11,24,M,2010-01-28
4120,Scott,Fields,UT,1957-02-08,60,M,2015-07-25
4219,Leroy,Arnold,UT,1989-06-08,27,M,2012-05-15
4297,David,Williams,UT,1956-07-02,60,M,2004-04-11
4300,Ruben,Jones,UT,1952-02-20,65,M,2007-05-22
4422,Lewis,Salas,UT,1964-08-07,52,M,2010-10-22
4544,David,Gonzalez,UT,2000-09-15,16,M,2010-07-26
4600,Morris,Copeland,UT,1994-03-26,22,M,2011-10-03
4640,Emmett,Guzman,UT,1957-12-30,59,M,2012-06-15
4716,Lloyd,Jensen,UT,1999-09-08,17,M,2010-11-03
4766,David,Brown,UT,1970-10-07,46,M,2004-06-12
4783,John,Hancock,UT,2002-03-21,14,M,2014-06-22
4865,Jerald,Wilson,UT,1989-05-26,27,M,2004-12-12
4868,Eric,Gill,UT,2001-06-02,15,M,2014-02-09
4885,Jose,Owens,UT,1952-08-11,64,M,2012-04-20
5042,Eric,Roberts,UT,1984-12-08,32,M,2005-02-23
5178,Mark,Wallace,UT,1978-05-12,38,M,2001-12-19
5264,Richard,Christian,UT,2000-04-13,16,M,2012-06-05
5406,Jeffery,Smith,UT,1986-12-26,30,M,2004-08-26
5410,Ricardo,Little,UT,1991-11-12,25,M,2006-07-15
5527,Walter,Simpson,UT,1994-02-12,23,M,2007-05-26
5859,Christopher,Sanders,UT,1955-11-10,61,M,2012-05-07
5946,Jeffrey,Scott,UT,1963-04-07,53,M,2001-02-11
6003,Kenneth,Long,UT,1970-03-16,46,M,2009-05-05
6065,Douglas,Johnson,UT,1957-01-07,60,M,2001-09-03
6080,Gregory,Giles,UT,1995-12-10,21,M,2014-11-05
6164,Lance,Chavez,UT,1972-10-28,44,M,2006-09-07
6186,Tim,Edwards,UT,2000-09-16,16,M,2012-12-08
6497,Mitchell,Watts,UT,1988-06-20,28,M,2011-03-13
6544,Terry,Beasley,UT,1979-04-02,37,M,2014-10-28
6737,David,Moran,UT,1954-01-17,63,M,2004-03-29
6916,Brian,Briggs,UT,1992-12-08,24,M,2009-05-04
7479,Robert,Andrews,UT,1985-09-17,31,M,2014-03-26
7789,Gerardo,Brock,UT,1982-11-27,34,M,2001-03-09
7855,Clifford,Rojas,UT,1993-06-11,23,M,2004-12-20
7884,Charles,Henderson,UT,1992-10-29,24,M,2004-02-18
8058,William,Melendez,UT,1973-01-20,44,M,2008-03-25
8092,Joseph,Rose,UT,2000-04-03,16,M,2014-04-09
8418,Curtis,Mccarthy,UT,1959-02-07,58,M,2007-04-07
8487,Donald,Blackwell,UT,1999-12-14,17,M,2011-10-02
8628,Glenn,Miller,UT,1961-05-12,55,M,2009-08-06
8684,Patrick,Crawford,UT,1981-07-28,35,M,2013-08-21
8734,Kevin,Park,UT,2004-12-05,12,M,2015-09-24
8871,Ramon,Cunningham,UT,1973-01-04,44,M,2004-08-29
8897,Bruce,Walker,UT,1969-06-24,47,M,2004-05-15
8960,Bruce,Farmer,UT,1985-05-14,31,M,2008-02-13
9012,Danny,Morin,UT,1998-11-10,18,M,2012-06-01
9020,Phillip,Ford,UT,1971-03-29,45,M,2004-12-26
9120,Robert,Conrad,UT,1993-09-12,23,M,2014-09-30
9160,Charles,Harrington,UT,1980-12-28,36,M,2002-01-09
9166,James,Guy,UT,1954-01-01,63,M,2004-02-12
9255,Patrick,Cannon,UT,1997-05-20,19,M,2010-11-10
9334,Brian,Simmons,UT,2000-12-02,16,M,2015-06-23
9391,Sean,Sanchez,UT,1968-08-09,48,M,2004-10-05
9427,Shannon,Conrad,UT,1954-07-02,62,M,2005-08-09
9633,Douglas,Morrow,UT,1958-01-09,59,M,2011-02-01
9663,John,Ryan,UT,1952-03-08,64,M,2011-08-06
9739,David,Lee,UT,2002-10-02,14,M,2014-07-01
9742,Willie,Hubbard,UT,1991-03-03,26,M,2009-06-07
9790,Gary,Wilson,UT,2002-08-17,14,M,2015-07-16
9834,Kirk,Smith,UT,1965-12-10,51,M,2001-03-21
9953,Edmond,Eaton,UT,1964-04-11,52,M,2003-10-28
9990,Bill,Donovan,UT,1954-01-09,63,M,2005-06-23
277,Lloyd,Davis,VT,1996-05-06,20,M,2006-01-02
575,Kevin,Clements,VT,1951-01-15,66,M,2002-03-10
596,John,Gordon,VT,1952-02-16,65,M,2014-11-08
599,Christopher,Adams,VT,1961-04-02,55,M,2005-02-13
610,Darwin,Hickman,VT,2003-11-08,13,M,2014-03-27
782,Frank,Hart,VT,1996-09-19,20,M,2008-07-08
823,Russell,Wilson,VT,1989-11-16,27,M,2002-05-23
1058,John,Hansen,VT,1965-04-11,51,M,2006-02-23
1119,Michael,Gonzales,VT,1995-07-14,21,M,2005-02-19
1122,William,Bates,VT,1983-05-26,33,M,2010-11-26
1323,John,Robertson,VT,1965-06-23,51,M,2001-06-13
1446,Robert,Parker,VT,1979-06-11,37,M,2004-04-30
1469,Robert,Ortiz,VT,1986-10-12,30,M,2008-05-07
1644,Edward,Contreras,VT,1955-03-03,62,M,2000-06-12
1707,Rodney,Frederick,VT,1964-10-14,52,M,2013-06-09
1851,Elmer,Moore,VT,1958-02-03,59,M,2015-11-27
1872,Jared,Finch,VT,1962-07-21,54,M,2008-01-12
1936,Edward,Lewis,VT,1970-11-22,46,M,2000-05-18
2148,Roberto,Henry,VT,1965-07-04,51,M,2002-04-21
2218,Kurt,Conway,VT,1951-02-19,66,M,2004-12-03
2238,Brian,Harris,VT,1974-07-03,42,M,2009-11-04
2240,Jonathan,Mathis,VT,1991-12-11,25,M,2002-01-10
2408,Forest,Anderson,VT,1951-06-29,65,M,2012-12-22
2627,Walter,Dunn,VT,2001-10-04,15,M,2014-01-20
2830,Robert,Torres,VT,1989-10-17,27,M,2008-07-14
2985,Alex,Anderson,VT,1982-09-25,34,M,2008-04-09
3040,Andrew,Dalton,VT,1960-06-20,56,M,2010-09-07
3180,Sandy,Gallagher,VT,1965-11-16,51,M,2014-02-24
3190,James,Pennington,VT,2004-07-22,12,M,2015-02-06
3409,John,Edwards,VT,1986-03-25,30,M,2007-12-26
3538,Paul,Lopez,VT,1968-01-19,49,M,2007-06-03
3704,Richard,Caldwell,VT,1958-12-06,58,M,2011-01-08
3709,Lester,Mack,VT,1985-03-20,31,M,2004-01-23
3885,Michael,Anderson,VT,1997-09-16,19,M,2010-10-03
4113,Steven,Harris,VT,1957-08-05,59,M,2001-04-27
4150,William,Morgan,VT,2001-03-03,16,M,2015-06-26
4284,Frederick,Davis,VT,1999-12-03,17,M,2015-09-24
4344,Guillermo,Clarke,VT,1965-10-23,51,M,2000-11-12
4471,Gary,Peterson,VT,1966-06-07,50,M,2009-08-11
4554,Lyle,Williams,VT,1960-12-24,56,M,2002-10-15
4602,David,Herrera,VT,1999-06-11,17,M,2009-07-17
4614,Jacob,Perkins,VT,1988-01-22,29,M,2004-07-04
4672,Ivory,Moreno,VT,1953-12-29,63,M,2005-12-02
4778,Daniel,Hays,VT,1998-11-12,18,M,2009-05-30
4864,Maurice,Barrett,VT,2000-09-22,16,M,2012-12-04
4901,Hans,Wilson,VT,1997-05-10,19,M,2013-06-04
4925,Travis,Gill,VT,1983-08-19,33,M,2015-02-01
4995,Larry,Brown,VT,1987-10-29,29,M,2013-03-18
4997,Jackson,Green,VT,1984-02-21,33,M,2013-04-01
5044,Walter,Clay,VT,1991-11-22,25,M,2002-05-28
5093,Maurice,Hanson,VT,2001-12-17,15,M,2013-01-10
5306,Alan,Harper,VT,1990-04-16,26,M,2000-04-17
5312,Dustin,Carney,VT,1960-09-14,56,M,2002-04-25
5327,Corey,Alexander,VT,1974-03-24,42,M,2001-02-22
5469,Derrick,Marsh,VT,1965-05-13,51,M,2013-11-15
5493,Robert,Gomez,VT,1958-07-03,58,M,2002-04-20
5521,Kenneth,Williams,VT,1967-07-04,49,M,2015-10-24
5531,Louis,Cooper,VT,1989-08-04,27,M,2005-03-25
5554,Robert,Knapp,VT,1999-03-12,17,M,2009-12-07
5636,Brian,Marshall,VT,1954-05-02,62,M,2005-12-16
5721,Fernando,Maddox,VT,1967-02-02,50,M,2003-01-30
5745,Colin,Pitts,VT,1991-07-15,25,M,2008-03-12
5793,Walter,Clarke,VT,1951-05-15,65,M,2012-07-18
